filename,max_confidence,waste_objects_detected
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000039_heading255.91_pitch-1.28_right90_square_fov90.0_640x640.jpg,0.35171428322792053,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000061_heading297.46_pitch-1.08_right90_square_fov90.0_640x640.jpg,0.2975507974624634,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000077_heading292.41_pitch-1.45_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000099_heading353.49_pitch-1.19_right90_square_fov90.0_640x640.jpg,0.27873194217681885,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000125_heading238.70_pitch-2.17_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000151_heading261.33_pitch-2.06_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000356_heading251.61_pitch-1.37_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000402_heading97.50_pitch-2.36_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000594_heading9.92_pitch-1.06_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000596_heading11.50_pitch-0.99_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000606_heading10.36_pitch-1.07_right90_square_fov90.0_640x640.jpg,0.3887777030467987,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001176\pano_0001_000612_heading8.63_pitch-0.71_right90_square_fov90.0_640x640.jpg,0.26117902994155884,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000036_heading132.51_pitch-1.08_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000102_heading72.97_pitch-2.81_right90_square_fov90.0_640x640.jpg,0.5012493133544922,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000148_heading302.17_pitch-0.20_right90_square_fov90.0_640x640.jpg,0.5457441210746765,8
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000180_heading130.73_pitch-1.00_right90_square_fov90.0_640x640.jpg,0.4424106180667877,5
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000186_heading129.62_pitch-1.05_right90_square_fov90.0_640x640.jpg,0.6237467527389526,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000188_heading130.87_pitch-1.09_right90_square_fov90.0_640x640.jpg,0.3845168352127075,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000328_heading305.70_pitch-1.04_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000381_heading359.08_pitch-0.96_right90_square_fov90.0_640x640.jpg,0.39104053378105164,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000387_heading4.57_pitch-1.91_right90_square_fov90.0_640x640.jpg,0.4181474447250366,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000421_heading105.39_pitch-1.68_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000427_heading173.63_pitch-1.56_right90_square_fov90.0_640x640.jpg,0.2683473229408264,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000435_heading180.19_pitch-1.62_right90_square_fov90.0_640x640.jpg,0.30918088555336,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000439_heading180.73_pitch-1.21_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000455_heading211.16_pitch0.23_right90_square_fov90.0_640x640.jpg,0.6995272636413574,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000459_heading244.08_pitch-1.04_right90_square_fov90.0_640x640.jpg,0.36322182416915894,5
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000529_heading282.95_pitch-0.97_right90_square_fov90.0_640x640.jpg,0.324343740940094,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000543_heading283.55_pitch-1.22_right90_square_fov90.0_640x640.jpg,0.28879407048225403,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000603_heading297.27_pitch0.86_right90_square_fov90.0_640x640.jpg,0.3605838418006897,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000679_heading177.20_pitch-0.58_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000777_heading129.04_pitch-1.25_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000835_heading28.76_pitch0.04_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000865_heading76.23_pitch0.59_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_000873_heading82.78_pitch-0.65_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001043_heading105.62_pitch-3.95_right90_square_fov90.0_640x640.jpg,0.3410547375679016,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001126_heading221.02_pitch-0.97_right90_square_fov90.0_640x640.jpg,0.37373197078704834,5
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001146_heading221.14_pitch-1.47_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001239_heading325.58_pitch-1.17_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001243_heading29.29_pitch-0.48_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001347_heading91.62_pitch0.21_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001405_heading224.52_pitch-0.21_right90_square_fov90.0_640x640.jpg,0.4287034273147583,3
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001413_heading220.92_pitch-0.44_right90_square_fov90.0_640x640.jpg,0.3922876715660095,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001436_heading311.38_pitch-0.50_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001496_heading324.04_pitch-1.48_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001565_heading323.86_pitch-1.39_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001597_heading70.64_pitch1.34_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001603_heading139.45_pitch-2.54_right90_square_fov90.0_640x640.jpg,0.2565225660800934,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001625_heading106.43_pitch0.20_right90_square_fov90.0_640x640.jpg,0.3054244816303253,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001641_heading216.22_pitch-2.65_right90_square_fov90.0_640x640.jpg,0.38367050886154175,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001649_heading218.37_pitch-2.14_right90_square_fov90.0_640x640.jpg,0.4482952356338501,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001177\pano_0000_001740_heading143.63_pitch-1.09_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000010_heading296.76_pitch-0.44_right90_square_fov90.0_640x640.jpg,0.4105514883995056,5
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000018_heading300.48_pitch-1.21_right90_square_fov90.0_640x640.jpg,0.3511272370815277,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000042_heading301.91_pitch-2.25_right90_square_fov90.0_640x640.jpg,0.38980498909950256,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000048_heading300.69_pitch-1.40_right90_square_fov90.0_640x640.jpg,0.25342294573783875,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000066_heading190.77_pitch-5.05_right90_square_fov90.0_640x640.jpg,0.3437685966491699,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000072_heading195.44_pitch0.84_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000110_heading24.38_pitch-0.08_right90_square_fov90.0_640x640.jpg,0.37512022256851196,3
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000136_heading119.08_pitch-0.61_right90_square_fov90.0_640x640.jpg,0.25579172372817993,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000152_heading119.30_pitch-2.82_right90_square_fov90.0_640x640.jpg,0.27163606882095337,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000244_heading105.24_pitch0.24_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000258_heading105.92_pitch-2.32_right90_square_fov90.0_640x640.jpg,0.38312339782714844,3
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000276_heading105.50_pitch-1.51_right90_square_fov90.0_640x640.jpg,0.6384860873222351,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000290_heading105.52_pitch-1.42_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000366_heading193.28_pitch-1.29_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000390_heading180.55_pitch-1.57_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000408_heading310.27_pitch-1.87_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000418_heading264.34_pitch-1.67_right90_square_fov90.0_640x640.jpg,0.26679185032844543,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000432_heading301.87_pitch-2.18_right90_square_fov90.0_640x640.jpg,0.2812153100967407,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000502_heading29.55_pitch-0.18_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000590_heading30.77_pitch-1.19_right90_square_fov90.0_640x640.jpg,0.3117247223854065,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000596_heading30.77_pitch-1.03_right90_square_fov90.0_640x640.jpg,0.6907889246940613,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000640_heading280.68_pitch-1.75_right90_square_fov90.0_640x640.jpg,0.26456940174102783,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000656_heading210.04_pitch-1.51_right90_square_fov90.0_640x640.jpg,0.2833106219768524,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000726_heading227.07_pitch3.68_right90_square_fov90.0_640x640.jpg,0.36826297640800476,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000740_heading299.41_pitch-1.00_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000766_heading6.09_pitch0.17_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000790_heading28.34_pitch-1.57_right90_square_fov90.0_640x640.jpg,0.25132572650909424,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000804_heading55.22_pitch-0.33_right90_square_fov90.0_640x640.jpg,0.26562193036079407,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000812_heading61.12_pitch-1.17_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000887_heading331.50_pitch-3.34_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000915_heading221.88_pitch-1.03_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000953_heading333.41_pitch-0.45_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_000979_heading316.10_pitch-1.20_right90_square_fov90.0_640x640.jpg,0.40071651339530945,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001019_heading308.34_pitch-1.66_right90_square_fov90.0_640x640.jpg,0.45463427901268005,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001039_heading306.82_pitch-1.40_right90_square_fov90.0_640x640.jpg,0.30691006779670715,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001067_heading285.95_pitch-1.40_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001268_heading275.97_pitch-2.04_right90_square_fov90.0_640x640.jpg,0.28394371271133423,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001356_heading274.38_pitch-1.66_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001482_heading226.89_pitch-1.21_right90_square_fov90.0_640x640.jpg,0.3339504301548004,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001532_heading141.19_pitch-0.94_right90_square_fov90.0_640x640.jpg,0.3277464509010315,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001560_heading141.91_pitch-1.01_right90_square_fov90.0_640x640.jpg,0.2609305679798126,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001584_heading187.92_pitch-1.17_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001590_heading213.25_pitch-1.66_right90_square_fov90.0_640x640.jpg,0.3651490807533264,6
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001606_heading191.39_pitch-1.17_right90_square_fov90.0_640x640.jpg,0.3760194778442383,9
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001652_heading282.50_pitch-1.87_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001678_heading281.53_pitch-1.28_right90_square_fov90.0_640x640.jpg,0.2649841904640198,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001686_heading308.69_pitch-1.60_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001692_heading11.79_pitch-0.84_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0000_001694_heading11.74_pitch-1.09_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000004_heading42.51_pitch-1.17_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000109_heading232.20_pitch-3.76_right90_square_fov90.0_640x640.jpg,0.2594493627548218,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000111_heading229.29_pitch2.06_right90_square_fov90.0_640x640.jpg,0.4221671521663666,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000115_heading228.69_pitch1.12_right90_square_fov90.0_640x640.jpg,0.3106176555156708,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000142_heading90.86_pitch0.41_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000178_heading91.66_pitch-1.90_right90_square_fov90.0_640x640.jpg,0.28723880648612976,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000505_heading270.90_pitch0.69_right90_square_fov90.0_640x640.jpg,0.25962033867836,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000531_heading271.47_pitch-1.54_right90_square_fov90.0_640x640.jpg,0.2803385853767395,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000714_heading272.17_pitch-1.50_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000718_heading272.75_pitch-1.29_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000736_heading271.68_pitch-2.79_right90_square_fov90.0_640x640.jpg,0.34772682189941406,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000740_heading274.01_pitch0.67_right90_square_fov90.0_640x640.jpg,0.266865611076355,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000754_heading272.02_pitch-1.03_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000758_heading272.20_pitch-1.40_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000788_heading179.01_pitch3.86_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_000873_heading4.99_pitch-1.98_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001057_heading273.24_pitch-0.26_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001127_heading45.03_pitch0.24_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001184_heading91.81_pitch-2.03_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001269_heading91.68_pitch1.50_right90_square_fov90.0_640x640.jpg,0.41471561789512634,5
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001281_heading91.62_pitch-2.27_right90_square_fov90.0_640x640.jpg,0.2744576036930084,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001308_heading91.38_pitch-1.20_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001410_heading336.51_pitch-1.29_right90_square_fov90.0_640x640.jpg,0.3569047451019287,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001436_heading335.55_pitch-3.46_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001556_heading337.54_pitch-3.11_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001653_heading146.39_pitch-2.60_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001735_heading156.71_pitch-1.12_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001777_heading272.16_pitch-1.28_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001786_heading335.85_pitch-1.46_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001790_heading336.81_pitch-2.23_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001816_heading246.26_pitch-2.08_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001924_heading157.08_pitch-1.23_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_001986_heading336.49_pitch2.18_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002006_heading250.66_pitch3.59_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002197_heading92.54_pitch-1.90_right90_square_fov90.0_640x640.jpg,0.3422909677028656,4
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002349_heading241.42_pitch0.22_right90_square_fov90.0_640x640.jpg,0.32870060205459595,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002518_heading330.62_pitch-1.84_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002522_heading330.87_pitch-3.66_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002664_heading66.72_pitch2.51_right90_square_fov90.0_640x640.jpg,0.3492793142795563,7
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002691_heading151.34_pitch-0.89_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002744_heading271.42_pitch-2.75_right90_square_fov90.0_640x640.jpg,0.3663153350353241,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002746_heading271.56_pitch-3.29_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002756_heading332.77_pitch-1.31_right90_square_fov90.0_640x640.jpg,0.2859901189804077,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002780_heading331.73_pitch-4.05_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002863_heading331.74_pitch-1.83_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002901_heading240.57_pitch-0.24_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002962_heading60.69_pitch-0.89_right90_square_fov90.0_640x640.jpg,0.29350167512893677,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_002986_heading330.00_pitch-0.88_right90_square_fov90.0_640x640.jpg,0.3395318388938904,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003118_heading226.89_pitch-1.13_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003140_heading224.21_pitch-0.58_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003360_heading316.21_pitch-2.35_right90_square_fov90.0_640x640.jpg,0.2771351635456085,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003376_heading227.13_pitch-1.80_right90_square_fov90.0_640x640.jpg,0.28565308451652527,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003380_heading227.43_pitch-1.57_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003422_heading123.61_pitch0.69_right90_square_fov90.0_640x640.jpg,0.3232226073741913,6
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003482_heading335.10_pitch0.89_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003494_heading35.77_pitch-1.14_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003538_heading36.42_pitch-1.11_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003582_heading47.33_pitch-1.06_right90_square_fov90.0_640x640.jpg,0.2737087905406952,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003594_heading18.37_pitch-1.44_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003596_heading33.83_pitch-1.54_right90_square_fov90.0_640x640.jpg,0.3597392737865448,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003600_heading49.35_pitch-2.07_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003693_heading249.79_pitch-1.83_right90_square_fov90.0_640x640.jpg,0.32728928327560425,2
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003753_heading230.59_pitch-0.54_right90_square_fov90.0_640x640.jpg,0.3203989267349243,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003767_heading336.09_pitch-1.56_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003783_heading46.34_pitch-0.65_right90_square_fov90.0_640x640.jpg,0.27905988693237305,1
data/UrbanWaste-images-10k-right\year_2019\TMX7316010203-001178\pano_0001_003803_heading64.43_pitch-1.95_right90_square_fov90.0_640x640.jpg,0.3163299262523651,1
